Repo,Issue-no,Issue-title,Issue-body,Issue-reaction-total-count,Issue-reaction-plus-one,Issue-reaction-minus-one,Issue-comments
okta/samples-js-react-native,39,Bump handlebars from 4.1.2 to 4.7.6 in  browser-sign-in,"Bumps [handlebars](https:  github.com wycats handlebars.js) from 4.1.2 to 4.7.6.
<details>
<summary>Changelog< summary>
<p><em>Sourced from <a href=""https:  github.com handlebars-lang handlebars.js blob master release-notes.md"">handlebars's changelog< a>.< em>< p>
<blockquote>
<h2>v4.7.6 - April 3rd, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1672"">#1672< a> - Switch cmd parser to latest minimist (<a href=""https:  api.github.com users dougwilson"">@dougwilson< a>< li>
< ul>
<p>Compatibility notes:< p>
<ul>
<li>Restored Node.js compatibility< li>
< ul>
<p><a href=""https:  github.com wycats handlebars.js compare v4.7.5...v4.7.6"">Commits< a>< p>
<h2>v4.7.5 - April 2nd, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><del>Node.js version support has been changed to v6+< del> Reverted in 4.7.6< li>
< ul>
<p>Compatibility notes:< p>
<ul>
<li><del>Node.js &lt; v6 is no longer supported< del> Reverted in 4.7.6< li>
< ul>
<p><a href=""https:  github.com wycats handlebars.js compare v4.7.4...v4.7.5"">Commits< a>< p>
<h2>v4.7.4 - April 1st, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1666"">#1666< a> - Replaced minimist with yargs for handlebars CLI (<a href=""https:  api.github.com users aorinevo"">@aorinevo< a>, <a href=""https:  api.github.com users AviVahl"">@AviVahl< a> &amp; <a href=""https:  api.github.com users fabb"">@fabb< a>)< li>
< ul>
<p>Compatibility notes:< p>
<ul>
<li>No incompatibilities are to be expected< li>
< ul>
<p><a href=""https:  github.com wycats handlebars.js compare v4.7.3...v4.7.4"">Commits< a>< p>
<h2>v4.7.3 - February 5th, 2020< h2>
<p>Chore Housekeeping:< p>
<ul>
<li><a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1644"">#1644< a> - Download links to aws broken on handlebarsjs.com - access denied (<a href=""https:  api.github.com users Tea56"">@Tea56< a>)< li>
<li>Fix spelling and punctuation in changelog - d78cc73< li>
< ul>
<p>Bugfixes:< p>
<ul>
<li>Add Type Definition for Handlebars.VERSION, Fixes <a href=""https:  github-redirect.dependabot.com wycats handlebars.js issues 1647"">#1647< a> - 4de51fe< li>
<li>Include Type Definition for runtime.js in Package - a32d05f< li>
< ul>
<p>Compatibility notes:< p>
< tr>< table> ... (truncated)
< blockquote>
< details>
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit e6ad93ea01bcde1f8ddaa4b4ebe572dd616abfaa""><code>e6ad93e< code>< a> v4.7.6< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 2bf4fc6fd3ae3d8f076d628653f284d85faebeb4""><code>2bf4fc6< code>< a> Update release notes< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit b64202bc9197307bd785a58693e3820eb9bb41a8""><code>b64202b< code>< a> Update release-notes.md< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit c2f1e6203178918569f085e12afdb762cae17fb0""><code>c2f1e62< code>< a> Switch cmd parser to latest minimist< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 08e9a11a34c3ad8387a0b85b1334f97cab85191a""><code>08e9a11< code>< a> Revert &quot;chore: set Node.js compatibility to v6+&quot;< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 1fd2edee2a12fb228061fcde807905c6b14339c4""><code>1fd2ede< code>< a> v4.7.5< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 3c9c2f5cf29cf10f54d5fe4daca6b24b65f0adcf""><code>3c9c2f5< code>< a> Update release notes< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 16487a088e13f4d52c6fd6610b9ec71c4a51be8a""><code>16487a0< code>< a> chore: downgrade yargs to v14< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 309d2b49a11628d2a8f052c5587e7459968cd705""><code>309d2b4< code>< a> chore: set Node.js compatibility to v6+< li>
<li><a href=""https:  github.com handlebars-lang handlebars.js commit 645ac73844918668f9a2f41e49b7cb18ce5abf36""><code>645ac73< code>< a> test: fix integration tests< li>
<li>Additional commits viewable in <a href=""https:  github.com wycats handlebars.js compare v4.1.2...v4.7.6"">compare view< a>< li>
< ul>
< details>
<details>
<summary>Maintainer changes< summary>
<p>This version was pushed to npm by <a href=""https:  www.npmjs.com ~erisds"">erisds< a>, a new releaser for handlebars since your current version.< p>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=handlebars&package-manager=npm_and_yarn&previous-version=4.1.2&new-version=4.7.6)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,38,Fix auto link,updates for auto linking,0,0,0,1
okta/samples-js-react-native,37,feat: update samples to use @okta okta-react-native v1.4.0,"What's in this PR:

- Update both samples to use @okta okta-react-native v1.4.0
- Remove @okta okta-auth-js dependency for custom-sign-in sample
- Remove manual link for @okta okta-react-native, because react-native started support autolink since v0.60
- Update react-navigation module to v5
- Update READMEs accordingly",0,0,0,4
okta/samples-js-react-native,36,Bump acorn from 5.7.3 to 5.7.4 in  custom-sign-in,"Bumps [acorn](https:  github.com acornjs acorn) from 5.7.3 to 5.7.4.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com acornjs acorn commit 6370e90067552022710190319cbbbd8c43001957""><code>6370e90< code>< a> Mark version 5.7.4< li>
<li><a href=""https:  github.com acornjs acorn commit fbc15b1344f6dfb992f67b4bbf1357436247c8a0""><code>fbc15b1< code>< a> More rigorously check surrogate pairs in regexp validator< li>
<li>See full diff in <a href=""https:  github.com acornjs acorn compare 5.7.3...5.7.4"">compare view< a>< li>
< ul>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=acorn&package-manager=npm_and_yarn&previous-version=5.7.3&new-version=5.7.4)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,35,chore: lock authjs version to 2.11.2 - OKTA-282531,"Lock authjs version to 2.11.2 due to newer version not compatible with `react-native`.

Scripts to lock version
```bash
npm ci
npm i ""@okta okta-auth-js@2.11.2"" --save-exact
```",0,0,0,2
okta/samples-js-react-native,34,Invalid operation. Please check your configuration. OAuth2 authorization servers does notsupport  userinfo endpoint.,"Getting Error: ""**Invalid operation. Please check your configuration. OAuth2 authorization servers does notsupport  userinfo endpoint**"" When try to login with android emulator device only this same thing is working fine with ios simulator device and getting this error while try to access loggedin userinfo ""**await getUser()**"". 
here my configuration for reference.
```
oidc: {
    clientId: {My_Client_ID}',
    redirectUri: 'com.sampleapplication: ',
    endSessionRedirectUri: 'com.sampleapplication: ',
    discoveryUri: 'https:  dev-493092.oktapreview.com oauth2 default',
    scopes: ['openid', 'profile', 'offline_access'],
    requireHardwareBackedKeyStore: false,
  },
```

In Android build.gradle file -> 
```
allprojects {
    repositories {
...
maven {
            url  ""https:  dl.bintray.com okta com.okta.android""
        }
...
}
}
```

In android app build.gradle file -> 

```
android {
defaultConfig {
...
manifestPlaceholders = [
                appAuthRedirectScheme: 'com.sampleapplication'
        ]
...
}
}
```

Please let me know what is happening wrong here. Thank You... K00L ;)",0,0,0,8
okta/samples-js-react-native,33,Bump mixin-deep from 1.3.1 to 1.3.2,"Bumps [mixin-deep](https:  github.com jonschlinkert mixin-deep) from 1.3.1 to 1.3.2.
<details>
<summary>Commits< summary>
<ul>
<li><a href=""https:  github.com jonschlinkert mixin-deep commit 754f0c20e1bc13ea5a21a64fbc7d6ba5f7b359b9""><code>754f0c2< code>< a> 1.3.2< li>
<li><a href=""https:  github.com jonschlinkert mixin-deep commit 90ee1fab375fccfd9b926df718243339b4976d50""><code>90ee1fa< code>< a> ensure keys are valid when mixing in values< li>
<li>See full diff in <a href=""https:  github.com jonschlinkert mixin-deep compare 1.3.1...1.3.2"">compare view< a>< li>
< ul>
< details>
<details>
<summary>Maintainer changes< summary>
<p>This version was pushed to npm by <a href=""https:  www.npmjs.com ~doowb"">doowb< a>, a new releaser for mixin-deep since your current version.< p>
< details>
<br  >


[![Dependabot compatibility score](https:  dependabot-badges.githubapp.com badges compatibility_score?dependency-name=mixin-deep&package-manager=npm_and_yarn&previous-version=1.3.1&new-version=1.3.2)](https:  help.github.com articles configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[  ]: # (dependabot-automerge-start)
[  ]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options< summary>
<br  >

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https:  github.com okta samples-js-react-native network alerts).

< details>",0,0,0,1
okta/samples-js-react-native,32,Default app auth redirect scheme,"Fixes #30 by updating the configured `appAuthRedirectScheme` to match the scheme that the README instructs you to create.

Also adds a note in the README for the need to update this value if you entered a different redirect URI in your Okta Application than the README instructed.",0,0,0,3
okta/samples-js-react-native,31,docs: add redirect schema step for android browser sign in,Add `redirect schema` setup step for browser in sign android development.,0,0,0,7
okta/samples-js-react-native,30,Okta browser login page does not appear on Android,"I'm attempting to get `browser-sign-in` working on Android. I've followed the instructions in the README to create a personal Okta account and application, and configure it just as the README specifies.

When I attempt to run the application, on all device configurations I tested, I see the Login button, but tapping it does not bring up the Okta browser login page. Adding some logging statements, the call to `@okta okta-react-native`'s `signIn()` function returns a promise that resolves quickly (no arguments passed to the resolve handler).

This behavior happens on the following configurations I tested:
- Emulator: Pixel C API 28 (Android 9.0, x86)
- Emulator: Pixel 3 API 28 (Android 9.0, x86)
- Hardware device: Galaxy Tab A SM-T510, Android 9
",3,3,0,10
okta/samples-js-react-native,29,How to handle MFA workflow with custom-ui in my react-native app ?,https:  github.com okta okta-oidc-js issues 652#issue-554637285,0,0,0,2
okta/samples-js-react-native,28,App is crashing when the username password is wrong,"Hello guys,

We're debugging the customUI sample, but the app is crashing when the username password is wrong executing the signIn method here https:  github.com okta samples-js-react-native blob master custom-sign-in app LoginScreen.js#L49

We want to get the error here https:  github.com okta samples-js-react-native blob master custom-sign-in app LoginScreen.js#L62 instead of closing the app with this native exception.

Thanks for your help!",0,0,0,2
okta/samples-js-react-native,27,Error in getAccessToken,"Hello guys,
I am Getting this error when I run getAccessToken
![image](https:  user-images.githubusercontent.com 19539930 70656254-bbe6f880-1c27-11ea-83f9-48523f54f893.png)

anyone has faced it

Thanks in advance!",6,6,0,7
okta/samples-js-react-native,26,_oktaReactNative.EventEmitter.addEventListener(...) is not a function,Does anyone have a clue why am I getting this error? I'm on react native 0.61.5 if that should mean something...,0,0,0,1
okta/samples-js-react-native,25,Setting session cookies for SSO vie Webview,"Hi guys,
We are using Okta as our identity provider and once the user in, we use the Okta id token to log in to our backend + we need to set session cookies for later web view sessions to log the user in other sites as well via SSO.
Does your library support setting session cookies?
Thanks in advance.
",0,0,0,1
okta/samples-js-react-native,24,TouchID and FaceID samples,"Hello guys,
Can you help me with the steps to integrate **Okta** with **TouchID FaceID**?
How can I use a native plugin like `react-native-fingerprint-scanner` with okta authentication?

Thanks in advance!",3,1,0,1
okta/samples-js-react-native,23,Fix UI output,,0,0,0,0
okta/samples-js-react-native,22,Update README.md,,0,0,0,1
okta/samples-js-react-native,21,Update README.md,,0,0,0,0
okta/samples-js-react-native,20,Add debug.keystore to sample.,":arrow_up:

Since this is a sample. Add the default android
debug keystore for developers to quickly start the
sample.",0,0,0,0
okta/samples-js-react-native,19,OKTA-245527 - React Native: Add custom login view sample (using react views),"Main files for review:
- App.js
- LoginScreen.js
- ProfileScreen.js

Readme is in progress...",0,0,0,1
okta/samples-js-react-native,18,Upgrade to React Native 0.61.0,"This PR is to show that upgrading to React Native 0.61.0 breaks this example's tests.

```
$ npm test

> browserSignIn@0.0.1 test  Users mraible samples-js-react-native browser-sign-in
> jest __tests__ App-test.js

 FAIL  __tests__ App-test.js
  ● Test suite failed to run

    Cannot find module 'EventEmitter' from 'setupJest.js'

      24 |   global.window = global;
      25 |   global.window.navigator = {};
    > 26 | }
         |  ^
      27 |
      28 | const EventEmitter = require('EventEmitter');
      29 | const RCTDeviceEventEmitter = require('RCTDeviceEventEmitter');

      at Resolver.resolveModule (node_modules jest-resolve build index.js:259:17)
      at Object.<anonymous> (setupJest.js:26:20)

Test Suites: 1 failed, 1 total
Tests:       0 total
Snapshots:   0 total
Time:        2.513s
```",0,0,0,2
okta/samples-js-react-native,17,Update okta-react-native package version to 1.2.1,,0,0,0,3
okta/samples-js-react-native,16,Running sample project in iOS throws OktaOidc-Swift.h file not found error,"I cloned this repo, ran:

1. `npm install`
1. `react-native link @okta okta-react-native`
1. `cd ios` and then `pod install`
1. `cd .. `
1. `react-native start`
1. All of these commands have run successfully
1. open a new terminal window
1. `react-native run-ios`

I get the error:

```
** BUILD FAILED **


The following build commands failed:
	CompileC  src samples-js-react-native browser-sign-in ios build browserSignIn Build Intermediates.noindex Pods.build Debug-iphonesimulator OktaOidc.build Objects-normal x86_64 OIDTokenRequest.o  src samples-js-react-native browser-sign-in ios Pods OktaOidc Okta AppAuth OIDTokenRequest.m normal x86_64 objective-c com.apple.compilers.llvm.clang.1_0.compiler
(1 failure)
```

Scroll up to see:

```
src samples-js-react-native browser-sign-in ios Pods OktaOidc Okta AppAuth OIDTokenRequest.m:29:9: fatal error: 'OktaOidc OktaOidc-Swift.h' file not found
#import <OktaOidc OktaOidc-Swift.h>
        ^~~~~~~~~~~~~~~~~~~~~~~~~~~
1 error generated.
```

Any guidance is appreciated.",0,0,0,8
okta/samples-js-react-native,15,Get User From Request prints [object Object] #13,"- Fixed `removeAllListeners` part. Function expects event name
- Fixed printing of user details",0,0,0,0
okta/samples-js-react-native,14,"When you click Logout, you're prompted to ""Sign In""","I don't think it's possible to change this message, but this is a surprising message for me as a user when I try to logout.

<img width=""545"" alt=""Screen Shot 2019-09-20 at 11 53 32 AM"" src=""https:  user-images.githubusercontent.com 17892 65347986-5e4d8d80-db9d-11e9-82ea-bc75da5f75dc.png"">
",0,0,0,2
okta/samples-js-react-native,13,Get User From Request prints [object Object],"It seems like toString() should be called.

<img width=""545"" alt=""Screen Shot 2019-09-20 at 9 19 54 AM"" src=""https:  user-images.githubusercontent.com 17892 65338825-40296280-db88-11e9-91a4-d58885f77fd1.png"">
",0,0,0,1
okta/samples-js-react-native,12,Fix label for Logout redirect URIs,,0,0,0,0
okta/samples-js-react-native,11,OKTA-246008 - ReactNative OIDC SDK: Update RN sample app with sdk 1.1.0,"- Update readme
- Update package.json with latest metro version
- Push updated package-lock.json",0,0,0,0
okta/samples-js-react-native,10,OKTA-246008 - ReactNative OIDC SDK: Update RN sample app with sdk 1.1.0,Updated sample app to use latest Okta RN oidc sdk - 1.1.0,0,0,0,0
okta/samples-js-react-native,9,Keep getting a build error in iOS,"Hello, I've tried many many things to make this example run in iOS,
I've cloned and followed the instructions in the README, linked with the command and manually, reinstalled XCode, reinstalled Pods, but the project won't run...

Lately it shows me this in XCode
<img width=""271"" alt=""Screen Shot 2019-07-29 at 3 01 55 PM"" src=""https:  user-images.githubusercontent.com 18431708 62079387-39c7db80-b214-11e9-91a5-d6162e0dff6b.png"">

I've just started to knock my head against the wall,
Any help would be apreciated, thanks in advance,
",0,0,0,1
okta/samples-js-react-native,8,Adds integration tests to the sample,,0,0,0,0
okta/samples-js-react-native,7,Deletes old sample project,Deletes the old sample from the repo,0,0,0,0
okta/samples-js-react-native,6,Adds updated browser sign in for react-native version 1.0.1 example,,0,0,0,4
okta/samples-js-react-native,5,:seedling: Updates README to add a disclaimer,,0,0,0,0
okta/samples-js-react-native,4,:seedling: Adds sample for Okta login redirect,"- Squashed PRs from #2 and #3 

Resolves: OKTA-166559",0,0,0,0
okta/samples-js-react-native,3,:seedling: Adds sample for Okta login redirect,"### Description
Primary logic for React Native Application. This PR is broken into the following commits for easy readability:

- [`2914ffb`](https:  github.com okta samples-js-react-native pull 3 commits 2914ffbd028acab9facc8ac8f30af18a9dfa958f) - Adds RN sample
- [`3d3a799`](https:  github.com okta samples-js-react-native pull 3 commits 3d3a7993c825b84caca31d82a809cf317bd7e2f8) - Adds jest tests
- [`d5ae07c`](https:  github.com okta samples-js-react-native pull 3 commits d5ae07c9fb514582a8be7e7256d234c6cc7106a0) - README updates and banners

|Android | iOS |
| :------: | :--: |
|<img width=""267"" alt=""screen shot 2018-04-12 at 3 26 43 pm"" src=""https:  user-images.githubusercontent.com 20212241 38707507-71d16cc6-3e66-11e8-86c4-5bf5b61591e4.png""> | <img width=""292"" alt=""screen shot 2018-04-12 at 3 27 00 pm"" src=""https:  user-images.githubusercontent.com 20212241 38707512-77ff05f4-3e66-11e8-8a10-3419d8341fdc.png""> |
",1,0,0,0
okta/samples-js-react-native,2,:arrow_up: Sample init,"This PR is broken into the following commits:
- [`1254339`](https:  github.com okta samples-js-react-native pull 2 commits 1254339fab4a3719771fc77c9267ede3b54f2a4e) - Sample application boilerplate from `create-react-native-app`
- [`3ea6f16`](https:  github.com okta samples-js-react-native pull 2 commits 3ea6f1610b434e10f91bbf6bd129aa5d16861a9d) - Shared tools, scripts, license, and contributing docs
- [`d11c663`](https:  github.com okta samples-js-react-native pull 2 commits d11c6633ff1dff22d6956a74adf07d2d1bc6b732) - Updates scripts to reflect React Native structure
___
Squashed into: [`a104d7f`](https:  github.com okta samples-js-react-native pull 2 commits a104d7fdd4008021f2a5bffdd76d6200467960eb)",0,0,0,0
okta/samples-js-react-native,1,:arrow_up: Sample init,`create-react-app` scaffolding for `okta-hosted-login` sample,0,0,0,0
